acc_status,acc_duration,credit_history,purpose,credit_amount,savings_acc,employment_time,installment_rate,gender,other_debtors,residence_time,property,age,installment_plans,housing,num_credits_at_bank,job,num_people_maintenance,phone,foreigner,target
no_acc,12,credit_paid_so_far,car_new,2133,unknown_or_no_savings,greater_eq_seven,4,female,none,4,unknown_or_no_property,52,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_greater_eq_200,21,critical_amount,education,2319,dm_less_100,less_one,2,male,none,1,car_or_other,33,none,rent,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,12,credit_paid_so_far,car_new,1223,dm_less_100,greater_eq_seven,1,male,none,1,real_estate,46,none,rent,2,skilled_employee_or_official,1,no,yes,0
no_acc,15,critical_amount,radio_or_tv,1360,dm_less_100,one_to_four,4,male,none,2,life_insurance_or_savings_agreement,31,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,6,delay_in_past_credit_payment,business,1743,dm_100_to_500,one_to_four,1,male,none,2,real_estate,34,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,48,no_credit_all,business,12204,unknown_or_no_savings,one_to_four,2,male,none,2,car_or_other,48,bank,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,3345,dm_less_100,greater_eq_seven,4,male,none,2,life_insurance_or_savings_agreement,39,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,36,credit_paid_so_far,radio_or_tv,3835,unknown_or_no_savings,greater_eq_seven,2,female,none,4,real_estate,45,none,own,1,unskilled_resident,1,yes,yes,1
no_acc,24,credit_paid_so_far,retraining,937,dm_less_100,less_one,4,male,none,3,car_or_other,27,none,own,2,unskilled_resident,1,no,yes,1
dm_greater_eq_200,9,credit_paid_so_far,radio_or_tv,1126,dm_100_to_500,greater_eq_seven,2,male,none,4,real_estate,49,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,18,critical_amount,furniture_or_equipment,3612,dm_less_100,greater_eq_seven,3,female,none,4,life_insurance_or_savings_agreement,37,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,critical_amount,radio_or_tv,1382,dm_less_100,one_to_four,1,female,none,1,car_or_other,28,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,30,no_credit_this_bank,car_old,7485,unknown_or_no_savings,unemployed,4,female,none,1,real_estate,53,bank,own,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,36,critical_amount,car_old,5711,dm_greater_eq_1000,greater_eq_seven,4,male,none,2,car_or_other,38,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,24,no_credit_all,furniture_or_equipment,4110,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,23,bank,rent,2,skilled_employee_or_official,2,no,yes,0
no_acc,12,critical_amount,furniture_or_equipment,1402,dm_500_to_1000,four_to_seven,3,female,none,4,car_or_other,37,none,rent,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,20,critical_amount,furniture_or_equipment,4272,dm_less_100,greater_eq_seven,1,female,none,4,life_insurance_or_savings_agreement,24,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,18,no_credit_all,business,3104,dm_less_100,four_to_seven,3,male,none,1,life_insurance_or_savings_agreement,31,bank,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,24,credit_paid_so_far,radio_or_tv,3235,dm_500_to_1000,greater_eq_seven,3,male,none,2,car_or_other,26,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,36,critical_amount,car_old,9629,dm_less_100,four_to_seven,4,male,none,4,car_or_other,24,none,own,2,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,12,credit_paid_so_far,car_new,1318,dm_greater_eq_1000,greater_eq_seven,4,male,none,4,real_estate,54,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,24,credit_paid_so_far,car_new,3757,dm_less_100,greater_eq_seven,4,female,co-applicant,4,unknown_or_no_property,62,none,for_free,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,15,no_credit_all,car_new,950,dm_less_100,greater_eq_seven,4,male,none,3,car_or_other,33,none,rent,2,skilled_employee_or_official,2,no,yes,0
no_acc,10,critical_amount,furniture_or_equipment,2069,unknown_or_no_savings,one_to_four,2,male,none,1,car_or_other,26,none,own,2,skilled_employee_or_official,1,no,no,1
dm_less_than_0,48,no_credit_all,car_old,4605,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,24,none,for_free,2,skilled_employee_or_official,2,no,yes,0
dm_less_than_0,30,credit_paid_so_far,furniture_or_equipment,6350,unknown_or_no_savings,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,31,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,1747,dm_less_100,less_one,4,male,co-applicant,1,life_insurance_or_savings_agreement,24,none,own,1,unskilled_resident,1,no,no,1
dm_0_to_200,24,critical_amount,business,2825,unknown_or_no_savings,four_to_seven,4,male,none,3,unknown_or_no_property,34,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,28,critical_amount,radio_or_tv,2743,dm_less_100,greater_eq_seven,4,male,none,2,car_or_other,29,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,12,critical_amount,car_new,2121,dm_less_100,one_to_four,4,male,none,2,life_insurance_or_savings_agreement,30,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,24,credit_paid_so_far,car_old,2670,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,35,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,48,credit_paid_so_far,education,7476,dm_less_100,four_to_seven,4,male,none,1,unknown_or_no_property,50,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,11,credit_paid_so_far,business,2142,dm_greater_eq_1000,greater_eq_seven,1,male,none,2,real_estate,28,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,24,credit_paid_so_far,furniture_or_equipment,3972,dm_less_100,four_to_seven,2,female,none,4,life_insurance_or_savings_agreement,25,none,rent,1,skilled_employee_or_official,1,yes,yes,1
no_acc,36,critical_amount,car_new,3535,dm_less_100,four_to_seven,4,male,none,4,car_or_other,37,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,24,credit_paid_so_far,car_old,5433,unknown_or_no_savings,unemployed,2,female,none,4,life_insurance_or_savings_agreement,26,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,9,credit_paid_so_far,radio_or_tv,1364,dm_less_100,four_to_seven,3,male,none,4,real_estate,59,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,11,critical_amount,car_new,1322,dm_greater_eq_1000,one_to_four,4,female,none,4,car_or_other,40,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,12,critical_amount,radio_or_tv,385,dm_less_100,four_to_seven,4,female,none,3,real_estate,58,none,own,4,unskilled_resident,1,yes,yes,1
dm_less_than_0,6,credit_paid_so_far,furniture_or_equipment,1374,dm_less_100,one_to_four,1,male,none,2,real_estate,36,bank,own,1,unskilled_resident,1,yes,yes,1
no_acc,12,critical_amount,car_new,1163,dm_500_to_1000,one_to_four,4,male,none,4,real_estate,44,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,15,credit_paid_so_far,car_new,5324,dm_500_to_1000,greater_eq_seven,1,female,none,4,unknown_or_no_property,35,none,for_free,1,skilled_employee_or_official,1,no,yes,1
no_acc,28,no_credit_this_bank,car_old,7824,unknown_or_no_savings,less_one,3,male,guarantor,4,real_estate,40,bank,rent,2,skilled_employee_or_official,2,yes,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,2279,unknown_or_no_savings,one_to_four,4,male,none,4,unknown_or_no_property,37,none,for_free,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,critical_amount,car_new,1199,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,60,none,own,2,unskilled_resident,1,no,yes,0
no_acc,30,critical_amount,radio_or_tv,6742,unknown_or_no_savings,four_to_seven,2,male,none,3,life_insurance_or_savings_agreement,36,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,1262,unknown_or_no_savings,greater_eq_seven,2,male,none,4,life_insurance_or_savings_agreement,49,none,own,1,unskilled_resident,1,yes,yes,1
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,708,dm_less_100,one_to_four,2,male,guarantor,3,life_insurance_or_savings_agreement,38,none,own,1,unskilled_resident,2,no,yes,1
dm_0_to_200,21,critical_amount,furniture_or_equipment,2745,dm_greater_eq_1000,four_to_seven,3,male,none,2,car_or_other,32,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,36,critical_amount,car_new,7855,dm_less_100,one_to_four,4,female,none,2,real_estate,25,stores,own,2,skilled_employee_or_official,1,yes,yes,0
no_acc,15,credit_paid_so_far,car_new,3556,unknown_or_no_savings,one_to_four,3,male,none,2,unknown_or_no_property,29,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,48,credit_paid_so_far,radio_or_tv,6758,dm_less_100,one_to_four,3,female,none,2,car_or_other,31,none,own,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,9,credit_paid_so_far,business,1391,dm_less_100,one_to_four,2,male,none,1,real_estate,27,bank,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,9,critical_amount,radio_or_tv,1138,dm_less_100,one_to_four,4,male,none,4,real_estate,25,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,36,credit_paid_so_far,education,3711,unknown_or_no_savings,one_to_four,2,male,none,2,car_or_other,27,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,30,critical_amount,car_old,7596,unknown_or_no_savings,greater_eq_seven,1,male,none,4,car_or_other,63,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,6,critical_amount,car_new,250,dm_greater_eq_1000,one_to_four,2,female,none,2,real_estate,41,bank,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,12,no_credit_all,furniture_or_equipment,2969,dm_less_100,less_one,4,female,none,3,life_insurance_or_savings_agreement,25,none,rent,2,skilled_employee_or_official,1,no,yes,0
no_acc,24,credit_paid_so_far,car_new,1393,dm_less_100,one_to_four,2,male,guarantor,2,real_estate,31,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,10,credit_paid_so_far,furniture_or_equipment,1521,dm_less_100,one_to_four,4,male,none,2,car_or_other,31,none,own,1,unskilled_resident,1,no,yes,1
no_acc,24,credit_paid_so_far,car_old,2603,dm_greater_eq_1000,one_to_four,2,female,none,4,car_or_other,28,none,rent,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,15,no_credit_this_bank,car_new,1264,dm_100_to_500,one_to_four,2,male,none,2,life_insurance_or_savings_agreement,25,none,rent,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,20,delay_in_past_credit_payment,car_old,7057,unknown_or_no_savings,four_to_seven,3,male,none,4,life_insurance_or_savings_agreement,36,bank,rent,2,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,6,critical_amount,radio_or_tv,1740,dm_less_100,greater_eq_seven,2,male,none,2,real_estate,30,none,rent,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,24,delay_in_past_credit_payment,radio_or_tv,1024,dm_less_100,less_one,4,male,none,4,real_estate,48,stores,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,30,critical_amount,radio_or_tv,2831,dm_less_100,one_to_four,4,female,none,2,car_or_other,33,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_greater_eq_200,12,credit_paid_so_far,furniture_or_equipment,1474,dm_less_100,less_one,4,female,none,1,life_insurance_or_savings_agreement,33,bank,own,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,18,credit_paid_so_far,car_old,3378,unknown_or_no_savings,one_to_four,2,male,none,1,life_insurance_or_savings_agreement,31,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,15,delay_in_past_credit_payment,furniture_or_equipment,3643,dm_less_100,greater_eq_seven,1,female,none,4,life_insurance_or_savings_agreement,27,none,own,2,unskilled_resident,1,no,yes,1
dm_greater_eq_200,30,critical_amount,radio_or_tv,3656,unknown_or_no_savings,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,49,stores,own,2,unskilled_resident,1,no,yes,1
dm_less_than_0,21,credit_paid_so_far,car_new,3763,unknown_or_no_savings,four_to_seven,2,male,co-applicant,2,real_estate,24,none,own,1,unskilled_resident,1,no,no,1
no_acc,22,credit_paid_so_far,radio_or_tv,2675,dm_500_to_1000,greater_eq_seven,3,male,none,4,car_or_other,40,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,10,credit_paid_so_far,car_new,1546,dm_less_100,one_to_four,3,male,none,2,real_estate,31,none,own,1,unskilled_resident,2,no,no,1
dm_less_than_0,48,critical_amount,car_old,6331,dm_less_100,greater_eq_seven,4,male,none,4,unknown_or_no_property,46,none,for_free,2,skilled_employee_or_official,1,yes,yes,0
dm_less_than_0,24,credit_paid_so_far,car_new,4817,dm_less_100,four_to_seven,2,male,co-applicant,3,life_insurance_or_savings_agreement,31,none,own,1,skilled_employee_or_official,1,yes,yes,0
dm_greater_eq_200,12,delay_in_past_credit_payment,car_new,2247,dm_less_100,one_to_four,2,female,none,2,car_or_other,36,stores,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,804,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,38,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,36,credit_paid_so_far,car_new,909,dm_500_to_1000,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,36,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,6,credit_paid_so_far,retraining,1238,unknown_or_no_savings,unemployed,4,male,none,4,life_insurance_or_savings_agreement,36,none,own,1,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,7,delay_in_past_credit_payment,radio_or_tv,846,unknown_or_no_savings,greater_eq_seven,3,male,none,4,unknown_or_no_property,36,none,for_free,1,skilled_employee_or_official,1,no,yes,1
no_acc,10,critical_amount,furniture_or_equipment,2146,dm_less_100,less_one,1,female,none,3,real_estate,23,none,rent,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,8,credit_paid_so_far,furniture_or_equipment,1237,dm_less_100,one_to_four,3,female,none,4,real_estate,24,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,21,credit_paid_so_far,furniture_or_equipment,3976,unknown_or_no_savings,four_to_seven,2,male,none,3,car_or_other,35,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,1289,dm_less_100,one_to_four,4,male,guarantor,1,life_insurance_or_savings_agreement,21,none,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,12,credit_paid_so_far,radio_or_tv,1107,dm_less_100,one_to_four,2,male,none,2,real_estate,20,none,rent,1,self_or_highly_qualified_employee,2,yes,yes,1
dm_0_to_200,24,credit_paid_so_far,radio_or_tv,3758,dm_500_to_1000,unemployed,1,female,none,4,unknown_or_no_property,23,none,rent,1,unemployed_or_unskilled_non_resident,1,no,yes,1
dm_less_than_0,12,credit_paid_so_far,car_new,3651,dm_greater_eq_1000,one_to_four,1,male,none,3,life_insurance_or_savings_agreement,31,none,own,1,skilled_employee_or_official,2,no,yes,1
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,7721,unknown_or_no_savings,less_one,1,female,none,2,life_insurance_or_savings_agreement,30,none,own,1,skilled_employee_or_official,1,yes,no,1
dm_less_than_0,6,critical_amount,car_new,4716,unknown_or_no_savings,less_one,1,male,none,3,real_estate,44,none,own,2,unskilled_resident,2,no,yes,1
no_acc,24,critical_amount,radio_or_tv,2684,dm_less_100,one_to_four,4,male,none,2,real_estate,35,none,own,2,unskilled_resident,1,no,yes,1
dm_greater_eq_200,24,critical_amount,radio_or_tv,3148,unknown_or_no_savings,one_to_four,3,male,none,2,car_or_other,31,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,21,credit_paid_so_far,business,1188,dm_less_100,greater_eq_seven,2,female,none,4,life_insurance_or_savings_agreement,39,none,own,1,skilled_employee_or_official,2,no,yes,0
dm_less_than_0,9,credit_paid_so_far,car_new,654,dm_less_100,one_to_four,4,male,none,3,car_or_other,28,none,own,1,unskilled_resident,1,no,yes,0
dm_0_to_200,24,no_credit_this_bank,education,1837,dm_less_100,four_to_seven,4,female,none,4,unknown_or_no_property,34,bank,for_free,1,unskilled_resident,1,no,yes,0
dm_0_to_200,8,credit_paid_so_far,business,907,dm_less_100,less_one,3,male,none,2,real_estate,26,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,delay_in_past_credit_payment,car_new,1344,dm_less_100,one_to_four,4,male,none,2,real_estate,43,none,own,2,unskilled_resident,2,no,yes,1
dm_0_to_200,9,credit_paid_so_far,furniture_or_equipment,959,dm_less_100,one_to_four,1,female,none,2,car_or_other,29,none,own,1,skilled_employee_or_official,1,no,no,0
no_acc,24,delay_in_past_credit_payment,car_new,2032,dm_less_100,greater_eq_seven,4,male,none,4,unknown_or_no_property,60,none,for_free,2,skilled_employee_or_official,1,yes,yes,1
no_acc,9,credit_paid_so_far,radio_or_tv,1478,dm_less_100,four_to_seven,4,male,none,2,car_or_other,22,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,12,critical_amount,car_new,1495,dm_less_100,greater_eq_seven,4,male,none,1,real_estate,38,none,own,2,unskilled_resident,2,no,yes,1
dm_less_than_0,18,credit_paid_so_far,radio_or_tv,2600,dm_less_100,one_to_four,4,male,none,4,unknown_or_no_property,65,none,for_free,2,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,12,no_credit_all,retraining,1410,dm_less_100,one_to_four,2,male,none,2,real_estate,31,none,own,1,unskilled_resident,1,yes,yes,1
dm_0_to_200,27,critical_amount,radio_or_tv,2520,dm_500_to_1000,one_to_four,4,male,none,2,life_insurance_or_savings_agreement,23,none,own,2,unskilled_resident,1,no,yes,0
dm_0_to_200,24,critical_amount,car_old,7758,dm_greater_eq_1000,greater_eq_seven,2,female,none,4,unknown_or_no_property,29,none,rent,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,furniture_or_equipment,5150,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,33,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,no_credit_all,radio_or_tv,426,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,39,none,own,1,unskilled_resident,1,no,yes,1
no_acc,36,critical_amount,radio_or_tv,9566,dm_less_100,one_to_four,2,female,none,2,car_or_other,31,stores,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,36,credit_paid_so_far,radio_or_tv,2299,dm_500_to_1000,greater_eq_seven,4,male,none,4,car_or_other,39,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,36,critical_amount,radio_or_tv,2337,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,36,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,credit_paid_so_far,car_new,7393,dm_less_100,one_to_four,1,male,none,4,life_insurance_or_savings_agreement,43,none,own,1,unskilled_resident,2,no,yes,1
dm_0_to_200,30,no_credit_all,business,4280,dm_100_to_500,one_to_four,4,female,none,4,car_or_other,26,none,rent,2,unskilled_resident,1,no,yes,0
no_acc,10,credit_paid_so_far,car_new,1287,unknown_or_no_savings,greater_eq_seven,4,male,co-applicant,2,life_insurance_or_savings_agreement,45,none,own,1,unskilled_resident,1,no,no,1
dm_less_than_0,24,no_credit_this_bank,car_new,1193,dm_less_100,unemployed,1,female,co-applicant,4,unknown_or_no_property,29,none,rent,2,unemployed_or_unskilled_non_resident,1,no,yes,0
dm_0_to_200,6,credit_paid_so_far,radio_or_tv,368,unknown_or_no_savings,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,38,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_greater_eq_200,6,credit_paid_so_far,car_new,709,dm_greater_eq_1000,less_one,2,male,none,2,real_estate,27,none,own,1,unemployed_or_unskilled_non_resident,1,no,no,1
dm_0_to_200,36,delay_in_past_credit_payment,car_new,8086,dm_100_to_500,greater_eq_seven,2,male,none,4,car_or_other,42,none,own,4,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,24,critical_amount,radio_or_tv,1851,dm_less_100,four_to_seven,4,male,guarantor,2,car_or_other,33,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,12,critical_amount,car_new,958,dm_less_100,four_to_seven,2,male,none,3,real_estate,47,none,own,2,unskilled_resident,2,no,yes,1
no_acc,11,critical_amount,radio_or_tv,1154,dm_100_to_500,unemployed,4,female,none,4,real_estate,57,none,own,3,unskilled_resident,1,no,yes,1
no_acc,36,critical_amount,car_new,6614,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,34,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,48,no_credit_all,business,14421,dm_less_100,one_to_four,2,male,none,2,car_or_other,25,none,own,1,skilled_employee_or_official,1,yes,yes,0
dm_less_than_0,12,credit_paid_so_far,education,795,dm_less_100,less_one,4,female,none,4,life_insurance_or_savings_agreement,53,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,12,credit_paid_so_far,car_new,1893,dm_less_100,one_to_four,4,female,guarantor,4,life_insurance_or_savings_agreement,29,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_greater_eq_200,24,critical_amount,business,1275,dm_greater_eq_1000,one_to_four,2,male,none,4,real_estate,36,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,39,credit_paid_so_far,car_old,8588,dm_100_to_500,greater_eq_seven,4,male,none,2,car_or_other,45,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,45,critical_amount,car_old,4576,dm_100_to_500,unemployed,3,male,none,4,car_or_other,27,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,60,credit_paid_so_far,car_new,6527,unknown_or_no_savings,one_to_four,4,male,none,4,unknown_or_no_property,34,none,for_free,1,skilled_employee_or_official,2,yes,yes,1
no_acc,24,critical_amount,car_new,1940,dm_greater_eq_1000,greater_eq_seven,4,male,none,4,real_estate,60,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,6,critical_amount,car_new,860,dm_less_100,greater_eq_seven,1,female,none,4,unknown_or_no_property,39,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,car_old,2924,dm_less_100,one_to_four,3,male,guarantor,4,unknown_or_no_property,63,bank,own,1,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,6,credit_paid_so_far,car_new,14896,dm_less_100,greater_eq_seven,1,male,none,4,unknown_or_no_property,68,bank,own,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,15,credit_paid_so_far,radio_or_tv,3568,dm_less_100,greater_eq_seven,4,female,none,2,car_or_other,54,bank,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,18,credit_paid_so_far,car_new,2662,unknown_or_no_savings,four_to_seven,4,male,none,3,life_insurance_or_savings_agreement,32,none,own,1,skilled_employee_or_official,1,no,no,1
no_acc,12,critical_amount,car_new,1255,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,61,none,own,2,unskilled_resident,1,no,yes,1
no_acc,14,delay_in_past_credit_payment,car_new,802,dm_less_100,one_to_four,4,male,none,2,car_or_other,27,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,6,delay_in_past_credit_payment,business,1449,dm_100_to_500,greater_eq_seven,1,male,none,2,car_or_other,31,bank,own,2,skilled_employee_or_official,2,no,yes,1
no_acc,12,credit_paid_so_far,furniture_or_equipment,763,dm_less_100,one_to_four,4,female,none,1,real_estate,26,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,36,delay_in_past_credit_payment,business,2145,dm_less_100,four_to_seven,2,male,none,1,car_or_other,24,none,own,2,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,18,critical_amount,radio_or_tv,1795,dm_less_100,greater_eq_seven,3,female,guarantor,4,real_estate,48,bank,rent,2,unskilled_resident,1,yes,yes,1
no_acc,15,credit_paid_so_far,furniture_or_equipment,2186,unknown_or_no_savings,four_to_seven,1,female,none,4,real_estate,33,bank,rent,1,unskilled_resident,1,no,yes,1
dm_0_to_200,30,critical_amount,car_new,5234,dm_less_100,unemployed,4,male,none,2,car_or_other,28,none,own,2,self_or_highly_qualified_employee,1,no,yes,0
no_acc,10,credit_paid_so_far,car_old,2901,unknown_or_no_savings,less_one,1,female,none,4,real_estate,31,none,rent,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,30,critical_amount,car_old,10623,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,38,none,for_free,3,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,36,credit_paid_so_far,car_old,4686,dm_less_100,one_to_four,2,male,none,2,unknown_or_no_property,32,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,24,no_credit_this_bank,furniture_or_equipment,2483,dm_500_to_1000,one_to_four,4,male,none,4,real_estate,22,stores,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,critical_amount,car_old,6615,dm_less_100,unemployed,2,male,none,4,unknown_or_no_property,75,none,for_free,2,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,9,critical_amount,car_new,1224,dm_less_100,one_to_four,3,male,none,1,real_estate,30,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,36,delay_in_past_credit_payment,radio_or_tv,4463,dm_less_100,one_to_four,4,male,none,2,car_or_other,26,none,own,2,self_or_highly_qualified_employee,1,yes,yes,0
dm_0_to_200,15,critical_amount,radio_or_tv,1537,unknown_or_no_savings,greater_eq_seven,4,male,guarantor,4,real_estate,50,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,48,credit_paid_so_far,car_new,6560,dm_100_to_500,four_to_seven,3,male,none,2,life_insurance_or_savings_agreement,24,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,21,credit_paid_so_far,business,2767,dm_100_to_500,greater_eq_seven,4,male,none,2,car_or_other,61,bank,rent,2,unskilled_resident,1,no,yes,0
dm_0_to_200,18,credit_paid_so_far,repairs,3872,dm_less_100,unemployed,2,female,none,4,car_or_other,67,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,24,critical_amount,furniture_or_equipment,2028,dm_less_100,four_to_seven,2,male,none,2,life_insurance_or_savings_agreement,30,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,42,no_credit_this_bank,car_old,9283,dm_less_100,unemployed,1,male,none,2,unknown_or_no_property,55,bank,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_greater_eq_200,12,credit_paid_so_far,radio_or_tv,3399,unknown_or_no_savings,greater_eq_seven,2,male,none,3,car_or_other,37,none,own,1,self_or_highly_qualified_employee,1,no,yes,1
dm_less_than_0,9,critical_amount,car_new,2799,dm_less_100,one_to_four,2,male,none,2,real_estate,36,none,rent,2,skilled_employee_or_official,2,no,yes,1
dm_0_to_200,15,credit_paid_so_far,car_new,2631,dm_100_to_500,one_to_four,2,female,none,4,car_or_other,28,none,rent,2,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,36,credit_paid_so_far,education,2273,dm_less_100,four_to_seven,3,male,none,1,car_or_other,32,none,own,2,skilled_employee_or_official,2,no,yes,1
